2021-03-21 22:46:48 INFO  service.PersonService:26 - [model.Tax{name='ПОдарок от бабушки', sum=21.599999999999998, taxType=GIFT_TAX}, model.Tax{name='Продажа авто', sum=900.0, taxType=SOLD_ITEM_TAX}]
2021-03-22 12:39:22 INFO  TransactionService:25 - 21.599999999999998
2021-03-22 12:39:22 INFO  TransactionService:25 - 52.5
2021-03-22 12:39:22 INFO  TransactionService:25 - 559.0
2021-03-22 12:39:22 INFO  TransactionService:25 - 537.5
2021-03-22 12:39:22 INFO  TransactionService:25 - 516.0
2021-03-22 12:39:22 INFO  TransactionService:25 - 576.2
2021-03-22 12:39:22 INFO  TransactionService:25 - 900.0
2021-03-22 12:39:22 INFO  TransactionService:25 - 30.0
2021-03-22 12:39:22 INFO  TransactionService:25 - 105.3
2021-03-22 12:39:30 INFO  PersonService:29 - [model.Tax{name='Научная работа', sum=52.5, taxType=ROYALTIES_TAX}, model.Tax{name='Зарплата за декабрь ', sum=559.0, taxType=SALARY_TAX}, model.Tax{name='Зарплата за январь', sum=537.5, taxType=SALARY_TAX}, model.Tax{name='Зарплата за вевраль', sum=516.0, taxType=SALARY_TAX}, model.Tax{name='Зарплата за март', sum=576.2, taxType=SALARY_TAX}, model.Tax{name='Подработка ', sum=105.3, taxType=SALARY_SECOND_TAX}]
2021-03-22 12:48:00 INFO  TransactionService:25 - 21.599999999999998
2021-03-22 12:48:00 INFO  TransactionService:25 - 52.5
2021-03-22 12:48:00 INFO  TransactionService:25 - 559.0
2021-03-22 12:48:00 INFO  TransactionService:25 - 537.5
2021-03-22 12:48:00 INFO  TransactionService:25 - 516.0
2021-03-22 12:48:00 INFO  TransactionService:25 - 576.2
2021-03-22 12:48:00 INFO  TransactionService:25 - 900.0
2021-03-22 12:48:00 INFO  TransactionService:25 - 30.0
2021-03-22 12:48:00 INFO  TransactionService:25 - 105.3
2021-03-22 12:48:08 INFO  PersonService:29 - [model.Tax{name='Научная работа', sum=52.5, taxType=ROYALTIES_TAX}, model.Tax{name='Зарплата за декабрь ', sum=559.0, taxType=SALARY_TAX}, model.Tax{name='Зарплата за январь', sum=537.5, taxType=SALARY_TAX}, model.Tax{name='Зарплата за вевраль', sum=516.0, taxType=SALARY_TAX}, model.Tax{name='Зарплата за март', sum=576.2, taxType=SALARY_TAX}, model.Tax{name='Подработка ', sum=105.3, taxType=SALARY_SECOND_TAX}]
2021-03-22 12:48:10 INFO  PersonService:39 - [model.Tax{name='ПОдарок от бабушки', sum=21.599999999999998, taxType=GIFT_TAX}, model.Tax{name='Перевод от кукловодов', sum=30.0, taxType=MONEY_TRANSFER_FROM_ABROAD_TAX}, model.Tax{name='Научная работа', sum=52.5, taxType=ROYALTIES_TAX}, model.Tax{name='Подработка ', sum=105.3, taxType=SALARY_SECOND_TAX}, model.Tax{name='Зарплата за вевраль', sum=516.0, taxType=SALARY_TAX}, model.Tax{name='Зарплата за январь', sum=537.5, taxType=SALARY_TAX}, model.Tax{name='Зарплата за декабрь ', sum=559.0, taxType=SALARY_TAX}, model.Tax{name='Зарплата за март', sum=576.2, taxType=SALARY_TAX}, model.Tax{name='Продажа авто', sum=900.0, taxType=SOLD_ITEM_TAX}]
2021-03-22 12:48:12 INFO  TaxApplication:37 - 3
2021-03-22 12:52:36 INFO  TransactionService:25 - 21.599999999999998
2021-03-22 12:52:36 INFO  TransactionService:25 - 52.5
2021-03-22 12:52:36 INFO  TransactionService:25 - 559.0
2021-03-22 12:52:36 INFO  TransactionService:25 - 537.5
2021-03-22 12:52:36 INFO  TransactionService:25 - 516.0
2021-03-22 12:52:36 INFO  TransactionService:25 - 576.2
2021-03-22 12:52:36 INFO  TransactionService:25 - 900.0
2021-03-22 12:52:36 INFO  TransactionService:25 - 30.0
2021-03-22 12:52:36 INFO  TransactionService:25 - 105.3
2021-03-22 12:52:51 INFO  PersonService:29 - [model.Tax{name='ПОдарок от бабушки', sum=21.599999999999998, taxType=GIFT_TAX}, model.Tax{name='Продажа авто', sum=900.0, taxType=SOLD_ITEM_TAX}, model.Tax{name='Перевод от кукловодов', sum=30.0, taxType=MONEY_TRANSFER_FROM_ABROAD_TAX}]
2021-03-22 12:52:56 INFO  TaxApplication:37 - 3
2021-03-22 12:52:56 INFO  TaxApplication:38 - service.PersonService@1ae369b7
2021-03-22 13:40:08 INFO  TransactionService:25 - 21.599999999999998
2021-03-22 13:40:08 INFO  TransactionService:25 - 52.5
2021-03-22 13:40:08 INFO  TransactionService:25 - 559.0
2021-03-22 13:40:08 INFO  TransactionService:25 - 537.5
2021-03-22 13:40:08 INFO  TransactionService:25 - 516.0
2021-03-22 13:40:08 INFO  TransactionService:25 - 576.2
2021-03-22 13:40:08 INFO  TransactionService:25 - 900.0
2021-03-22 13:40:08 INFO  TransactionService:25 - 30.0
2021-03-22 13:40:08 INFO  TransactionService:25 - 105.3
2021-03-22 13:40:17 INFO  PersonService:29 - [model.Tax{name='Научная работа', sum=52.5, taxType=ROYALTIES_TAX}, model.Tax{name='Зарплата за декабрь ', sum=559.0, taxType=SALARY_TAX}, model.Tax{name='Зарплата за январь', sum=537.5, taxType=SALARY_TAX}, model.Tax{name='Зарплата за вевраль', sum=516.0, taxType=SALARY_TAX}, model.Tax{name='Зарплата за март', sum=576.2, taxType=SALARY_TAX}, model.Tax{name='Подработка ', sum=105.3, taxType=SALARY_SECOND_TAX}]
2021-03-22 13:40:21 INFO  TaxApplication:37 - 3
2021-03-22 13:40:21 INFO  TaxApplication:38 - service.PersonService@5f150435
2021-03-22 13:51:41 INFO  TransactionService:25 - 52.5
2021-03-22 14:02:27 INFO  TransactionService:25 - 21.599999999999998
2021-03-22 14:02:27 INFO  TransactionService:25 - 52.5
2021-03-22 14:02:27 INFO  TransactionService:25 - 559.0
2021-03-22 14:02:27 INFO  TransactionService:25 - 537.5
2021-03-22 14:02:27 INFO  TransactionService:25 - 516.0
2021-03-22 14:02:27 INFO  TransactionService:25 - 576.2
2021-03-22 14:02:27 INFO  TransactionService:25 - 900.0
2021-03-22 14:02:27 INFO  TransactionService:25 - 30.0
2021-03-22 14:02:27 INFO  TransactionService:25 - 105.3
